# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2175428	2176003	-							ABO_RS09775	576		old_locus_tag=ABO_1898
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2175428	2176003	-	WP_011589177.1	WP_011589177.1		cytochrome c oxidase assembly protein			ABO_RS09775	576	191	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2176026	2177633	-					ctaD		ABO_RS09780	1608		old_locus_tag=ABO_1899
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2176026	2177633	-	WP_011589178.1	WP_011589178.1		cytochrome c oxidase subunit I	ctaD		ABO_RS09780	1608	535	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2177648	2178856	-					coxB		ABO_RS09785	1209		old_locus_tag=ABO_1900
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2177648	2178856	-	WP_011589179.1	WP_011589179.1		cytochrome c oxidase subunit II	coxB		ABO_RS09785	1209	402	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2179254	2179592	+							ABO_RS09790	339		old_locus_tag=ABO_1901
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2179254	2179592	+	WP_011589180.1	WP_011589180.1		DUF1820 family protein			ABO_RS09790	339	112	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2180158	2180430	-							ABO_RS09795	273		old_locus_tag=ABO_1902
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2180158	2180430	-	WP_011589181.1	WP_011589181.1		twin transmembrane helix small protein			ABO_RS09795	273	90	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2180657	2181409	+							ABO_RS09800	753		old_locus_tag=ABO_1903
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2180657	2181409	+	WP_011589182.1	WP_011589182.1		SURF1 family protein			ABO_RS09800	753	250	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2181409	2182023	+							ABO_RS09805	615		old_locus_tag=ABO_1904
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2181409	2182023	+	WP_011589183.1	WP_011589183.1		hypothetical protein			ABO_RS09805	615	204	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2182038	2183102	+							ABO_RS09810	1065		old_locus_tag=ABO_1905
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2182038	2183102	+	WP_041705004.1	WP_041705004.1		COX15/CtaA family protein			ABO_RS09810	1065	354	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2183099	2184010	+					cyoE		ABO_RS09815	912		old_locus_tag=ABO_1906
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2183099	2184010	+	WP_011589185.1	WP_011589185.1		heme o synthase	cyoE		ABO_RS09815	912	303	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2184107	2184562	+							ABO_RS09820	456		old_locus_tag=ABO_1907
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2184107	2184562	+	WP_011589186.1	WP_011589186.1		DUF962 domain-containing protein			ABO_RS09820	456	151	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2184686	2185273	+							ABO_RS09825	588		old_locus_tag=ABO_1908
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2184686	2185273	+	WP_011589187.1	WP_011589187.1		LemA family protein			ABO_RS09825	588	195	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2185286	2187181	+							ABO_RS09830	1896		old_locus_tag=ABO_1909
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2185286	2187181	+	WP_011589188.1	WP_011589188.1		M48 family metallopeptidase			ABO_RS09830	1896	631	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2187465	2187827	+							ABO_RS09835	363		old_locus_tag=ABO_1910
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2187465	2187827	+	WP_011589189.1	WP_011589189.1		hypothetical protein			ABO_RS09835	363	120	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2187895	2188941	-							ABO_RS09840	1047		old_locus_tag=ABO_1911
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2187895	2188941	-	WP_011589190.1	WP_011589190.1		GNAT family N-acetyltransferase			ABO_RS09840	1047	348	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2189525	2189755	+							ABO_RS14405	231		old_locus_tag=ABO_1912
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2189525	2189755	+	WP_011589191.1	WP_011589191.1		cold shock domain-containing protein			ABO_RS14405	231	76	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2189847	2191400	+							ABO_RS09850	1554		old_locus_tag=ABO_1913
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2189847	2191400	+	WP_011589192.1	WP_011589192.1		sodium:solute symporter			ABO_RS09850	1554	517	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2191328	2191990	-							ABO_RS09855	663		old_locus_tag=ABO_1914
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2191328	2191990	-	WP_011589193.1	WP_011589193.1		hypothetical protein			ABO_RS09855	663	220	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2191980	2193290	-							ABO_RS09860	1311		old_locus_tag=ABO_1915
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2191980	2193290	-	WP_011589194.1	WP_011589194.1		exo-alpha-sialidase			ABO_RS09860	1311	436	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2193592	2194284	+							ABO_RS09865	693		old_locus_tag=ABO_1916
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2193592	2194284	+	WP_035461429.1	WP_035461429.1		START domain-containing protein			ABO_RS09865	693	230	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2194397	2195146	+							ABO_RS09870	750		old_locus_tag=ABO_1917
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2194397	2195146	+	WP_011589196.1	WP_011589196.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			ABO_RS09870	750	249	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2195438	2196283	+							ABO_RS09875	846		old_locus_tag=ABO_1918
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2195438	2196283	+	WP_011589197.1	WP_011589197.1		SDR family NAD(P)-dependent oxidoreductase			ABO_RS09875	846	281	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2196355	2196945	+							ABO_RS09880	591		old_locus_tag=ABO_1919
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2196355	2196945	+	WP_011589198.1	WP_011589198.1		DUF938 domain-containing protein			ABO_RS09880	591	196	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2197346	2198614	+					rhlB		ABO_RS09885	1269		old_locus_tag=ABO_1920
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2197346	2198614	+	WP_011589199.1	WP_011589199.1		ATP-dependent RNA helicase RhlB	rhlB		ABO_RS09885	1269	422	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2198617	2198937	+					glpE		ABO_RS09890	321		old_locus_tag=ABO_1921
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2198617	2198937	+	WP_011589200.1	WP_011589200.1		thiosulfate sulfurtransferase GlpE	glpE		ABO_RS09890	321	106	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2199089	2199772	-							ABO_RS09895	684		old_locus_tag=ABO_1922
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2199089	2199772	-	WP_011589201.1	WP_011589201.1		outer membrane beta-barrel protein			ABO_RS09895	684	227	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2200389	2201390	+							ABO_RS09900	1002		old_locus_tag=ABO_1923
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2200389	2201390	+	WP_011589202.1	WP_011589202.1		hypothetical protein			ABO_RS09900	1002	333	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2201527	2202993	-							ABO_RS09905	1467		old_locus_tag=ABO_1924
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2201527	2202993	-	WP_011589203.1	WP_011589203.1		PhoH family protein			ABO_RS09905	1467	488	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2203358	2203819	+							ABO_RS14285	462		old_locus_tag=ABO_1926
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2203358	2203819	+	WP_232501268.1	WP_232501268.1		isoprenylcysteine carboxylmethyltransferase family protein			ABO_RS14285	462	153	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2203719	2204447	-							ABO_RS09915	729		old_locus_tag=ABO_1927
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2203719	2204447	-	WP_011589206.1	WP_011589206.1		hypothetical protein			ABO_RS09915	729	242	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2204727	2205773	+							ABO_RS09920	1047		old_locus_tag=ABO_1928
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2204727	2205773	+	WP_011589207.1	WP_011589207.1		DUF2817 domain-containing protein			ABO_RS09920	1047	348	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2205879	2206361	+							ABO_RS09925	483		old_locus_tag=ABO_1929
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2205879	2206361	+	WP_011589208.1	WP_011589208.1		hypothetical protein			ABO_RS09925	483	160	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2206576	2207289	+							ABO_RS09930	714		old_locus_tag=ABO_1930
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2206576	2207289	+	WP_011589209.1	WP_011589209.1		TorF family putative porin			ABO_RS09930	714	237	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2207481	2208428	-							ABO_RS09935	948		old_locus_tag=ABO_1931
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2207481	2208428	-	WP_011589210.1	WP_011589210.1		endonuclease/exonuclease/phosphatase family protein			ABO_RS09935	948	315	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2208495	2208947	-							ABO_RS09940	453		old_locus_tag=ABO_1932
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2208495	2208947	-	WP_011589211.1	WP_011589211.1		copper chaperone PCu(A)C			ABO_RS09940	453	150	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2208928	2209500	-							ABO_RS09945	573		old_locus_tag=ABO_1933
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2208928	2209500	-	WP_158299163.1	WP_158299163.1		SCO family protein			ABO_RS09945	573	190	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2209581	2210918	+					miaB		ABO_RS09950	1338		old_locus_tag=ABO_1934
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2209581	2210918	+	WP_011589213.1	WP_011589213.1		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		ABO_RS09950	1338	445	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2211525	2212529	+							ABO_RS09955	1005		old_locus_tag=ABO_1935
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2211525	2212529	+	WP_011589214.1	WP_011589214.1		PhoH family protein			ABO_RS09955	1005	334	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2212501	2213028	+					ybeY		ABO_RS09960	528		old_locus_tag=ABO_1936
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2212501	2213028	+	WP_011589215.1	WP_011589215.1		rRNA maturation RNase YbeY	ybeY		ABO_RS09960	528	175	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2213028	2213915	+							ABO_RS09965	888		old_locus_tag=ABO_1937
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2213028	2213915	+	WP_011589216.1	WP_011589216.1		CBS domain-containing protein			ABO_RS09965	888	295	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2213881	2215269	+							ABO_RS09970	1389		old_locus_tag=ABO_1938
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2213881	2215269	+	WP_011589217.1	WP_011589217.1		rhomboid family intramembrane serine protease			ABO_RS09970	1389	462	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2215347	2216723	-							ABO_RS09975	1377		old_locus_tag=ABO_1939
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2215347	2216723	-	WP_011589218.1	WP_011589218.1		B-box zinc finger protein			ABO_RS09975	1377	458	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2217027	2218517	+					lnt		ABO_RS09980	1491		old_locus_tag=ABO_1940
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2217027	2218517	+	WP_011589219.1	WP_011589219.1		apolipoprotein N-acyltransferase	lnt		ABO_RS09980	1491	496	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2218599	2219465	+							ABO_RS09985	867		old_locus_tag=ABO_1941
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2218599	2219465	+	WP_011589220.1	WP_011589220.1		MBL fold metallo-hydrolase			ABO_RS09985	867	288	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2219476	2220705	+							ABO_RS09990	1230		old_locus_tag=ABO_1942
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2219476	2220705	+	WP_035459551.1	WP_035459551.1		NAD(P)/FAD-dependent oxidoreductase			ABO_RS09990	1230	409	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2220718	2222490	+					sulP		ABO_RS09995	1773		old_locus_tag=ABO_1943
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2220718	2222490	+	WP_011589222.1	WP_011589222.1		sulfate permease	sulP		ABO_RS09995	1773	590	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2222514	2222942	+							ABO_RS10000	429		old_locus_tag=ABO_1944
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2222514	2222942	+	WP_011589223.1	WP_011589223.1		TIGR01244 family phosphatase			ABO_RS10000	429	142	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2222959	2224686	+					sulP		ABO_RS10005	1728		old_locus_tag=ABO_1945
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2222959	2224686	+	WP_198407809.1	WP_198407809.1		sulfate permease	sulP		ABO_RS10005	1728	575	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2224720	2225331	-							ABO_RS10010	612		old_locus_tag=ABO_1946
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2224720	2225331	-	WP_011589225.1	WP_011589225.1		YdcF family protein			ABO_RS10010	612	203	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2225525	2227972	+					leuS		ABO_RS10015	2448		old_locus_tag=ABO_1947
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2225525	2227972	+	WP_041705012.1	WP_041705012.1		leucine--tRNA ligase	leuS		ABO_RS10015	2448	815	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2228137	2228631	+					lptE		ABO_RS10020	495		old_locus_tag=ABO_1948
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2228137	2228631	+	WP_011589227.1	WP_011589227.1		LPS assembly lipoprotein LptE	lptE		ABO_RS10020	495	164	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2228631	2229644	+					holA		ABO_RS10025	1014		old_locus_tag=ABO_1949
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2228631	2229644	+	WP_011589228.1	WP_011589228.1		DNA polymerase III subunit delta	holA		ABO_RS10025	1014	337	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2229940	2230800	+							ABO_RS10030	861		old_locus_tag=ABO_1950
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2229940	2230800	+	WP_011589229.1	WP_011589229.1		class I SAM-dependent methyltransferase			ABO_RS10030	861	286	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2231409	2232680	+							ABO_RS10035	1272		old_locus_tag=ABO_1951
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2231409	2232680	+	WP_011589230.1	WP_011589230.1		glutamate-5-semialdehyde dehydrogenase			ABO_RS10035	1272	423	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2232731	2233408	+					nadD		ABO_RS10040	678		old_locus_tag=ABO_1952
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2232731	2233408	+	WP_011589231.1	WP_011589231.1		nicotinate-nucleotide adenylyltransferase	nadD		ABO_RS10040	678	225	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2233415	2233777	+					rsfS		ABO_RS10045	363		old_locus_tag=ABO_1953
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2233415	2233777	+	WP_011589232.1	WP_011589232.1		ribosome silencing factor	rsfS		ABO_RS10045	363	120	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2233781	2234263	+					rlmH		ABO_RS10050	483		old_locus_tag=ABO_1954
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2233781	2234263	+	WP_011589233.1	WP_011589233.1		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH		ABO_RS10050	483	160	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2234508	2236424	+					mrdA		ABO_RS10055	1917		old_locus_tag=ABO_1955
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2234508	2236424	+	WP_011589234.1	WP_011589234.1		penicillin-binding protein 2	mrdA		ABO_RS10055	1917	638	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2236421	2237566	+					rodA		ABO_RS10060	1146		old_locus_tag=ABO_1956
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2236421	2237566	+	WP_011589235.1	WP_011589235.1		rod shape-determining protein RodA	rodA		ABO_RS10060	1146	381	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2237645	2238730	+					mltB		ABO_RS10065	1086		old_locus_tag=ABO_1957
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2237645	2238730	+	WP_231860779.1	WP_231860779.1		lytic murein transglycosylase B	mltB		ABO_RS10065	1086	361	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2238727	2239656	+							ABO_RS10070	930		old_locus_tag=ABO_1958
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2238727	2239656	+	WP_011589237.1	WP_011589237.1		septal ring lytic transglycosylase RlpA family protein			ABO_RS10070	930	309	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2239886	2241046	+							ABO_RS10075	1161		old_locus_tag=ABO_1959
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2239886	2241046	+	WP_011589238.1	WP_011589238.1		D-alanyl-D-alanine carboxypeptidase			ABO_RS10075	1161	386	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2241081	2241965	+							ABO_RS10080	885		old_locus_tag=ABO_1960
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2241081	2241965	+	WP_011589239.1	WP_011589239.1		D-amino acid aminotransferase			ABO_RS10080	885	294	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2241978	2242247	+							ABO_RS10085	270		old_locus_tag=ABO_1961
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2241978	2242247	+	WP_011589240.1	WP_011589240.1		DUF493 domain-containing protein			ABO_RS10085	270	89	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2242443	2242757	+							ABO_RS10090	315		old_locus_tag=ABO_1962
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2242443	2242757	+	WP_011589241.1	WP_011589241.1		hypothetical protein			ABO_RS10090	315	104	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2242905	2243618	+					lipB		ABO_RS10095	714		old_locus_tag=ABO_1963
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2242905	2243618	+	WP_035459559.1	WP_035459559.1		lipoyl(octanoyl) transferase LipB	lipB		ABO_RS10095	714	237	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2243677	2244654	+					lipA		ABO_RS10100	978		old_locus_tag=ABO_1964
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2243677	2244654	+	WP_011589243.1	WP_011589243.1		lipoyl synthase	lipA		ABO_RS10100	978	325	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2244808	2246316	+					dacB		ABO_RS10105	1509		old_locus_tag=ABO_1965
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2244808	2246316	+	WP_011589244.1	WP_011589244.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB		ABO_RS10105	1509	502	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2246518	2246952	+							ABO_RS10110	435		old_locus_tag=ABO_1966
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2246518	2246952	+	WP_011589245.1	WP_011589245.1		copper resistance protein NlpE			ABO_RS10110	435	144	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2247307	2247978	+							ABO_RS10115	672		old_locus_tag=ABO_1967
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2247307	2247978	+	WP_011589246.1	WP_011589246.1		MotA/TolQ/ExbB proton channel family protein			ABO_RS10115	672	223	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2247968	2248348	+							ABO_RS10120	381		old_locus_tag=ABO_1968
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2247968	2248348	+	WP_011589247.1	WP_011589247.1		biopolymer transporter ExbD			ABO_RS10120	381	126	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2248345	2248779	+							ABO_RS10125	435		old_locus_tag=ABO_1969
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2248345	2248779	+	WP_011589248.1	WP_011589248.1		biopolymer transporter ExbD			ABO_RS10125	435	144	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2248776	2249504	+							ABO_RS10130	729		old_locus_tag=ABO_1970
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2248776	2249504	+	WP_011589249.1	WP_011589249.1		energy transducer TonB			ABO_RS10130	729	242	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2249665	2250384	+							ABO_RS10135	720		old_locus_tag=ABO_1971
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2249665	2250384	+	WP_035459529.1	WP_035459529.1		divalent cation transporter			ABO_RS10135	720	239	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2250458	2251060	-							ABO_RS10140	603		old_locus_tag=ABO_1972
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2250458	2251060	-	WP_011589251.1	WP_011589251.1		UbiX family flavin prenyltransferase			ABO_RS10140	603	200	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2251057	2251515	-							ABO_RS10145	459		old_locus_tag=ABO_1973
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2251057	2251515	-	WP_011589252.1	WP_011589252.1		DUF2214 family protein			ABO_RS10145	459	152	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2251683	2253035	-					mpl		ABO_RS10150	1353		old_locus_tag=ABO_1974
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2251683	2253035	-	WP_011589253.1	WP_011589253.1		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	mpl		ABO_RS10150	1353	450	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2253418	2254380	+							ABO_RS10155	963		old_locus_tag=ABO_1975
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2253418	2254380	+	WP_011589254.1	WP_011589254.1		triacylglycerol lipase			ABO_RS10155	963	320	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2254437	2255447	+							ABO_RS10160	1011		old_locus_tag=ABO_1976
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2254437	2255447	+	WP_011589255.1	WP_011589255.1		lipase chaperone family protein			ABO_RS10160	1011	336	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2255622	2255951	-							ABO_RS10165	330		old_locus_tag=ABO_1977
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2255622	2255951	-	WP_011589256.1	WP_011589256.1		zinc ribbon domain-containing protein			ABO_RS10165	330	109	
