# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2927250	2928140	+							S7S_RS12935	891		old_locus_tag=S7S_12860
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2927250	2928140	+	WP_008740504.1	WP_008740504.1		LysR family transcriptional regulator			S7S_RS12935	891	296	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2928438	2929124	+							S7S_RS12940	687		old_locus_tag=S7S_12865
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2928438	2929124	+	WP_238582896.1	WP_238582896.1		methyltransferase domain-containing protein			S7S_RS12940	687	228	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2929345	2929689	+							S7S_RS12945	345		old_locus_tag=S7S_12870
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2929345	2929689	+	WP_008740502.1	WP_008740502.1		DUF3301 domain-containing protein			S7S_RS12945	345	114	
gene	pseudogene	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2930007	2930501	+							S7S_RS12950	495		partial;pseudo;old_locus_tag=S7S_12875
CDS	without_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2930007	2930501	+				Rpn family recombination-promoting nuclease/putative transposase			S7S_RS12950	495		partial;pseudo
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2930789	2931232	+							S7S_RS12955	444		old_locus_tag=S7S_12880
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2930789	2931232	+	WP_238582897.1	WP_238582897.1		DUF4351 domain-containing protein			S7S_RS12955	444	147	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2931468	2932031	-							S7S_RS12960	564		old_locus_tag=S7S_12885
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2931468	2932031	-	WP_008738485.1	WP_008738485.1		chalcone isomerase family protein			S7S_RS12960	564	187	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2932134	2932949	-							S7S_RS18915	816		old_locus_tag=S7S_12890
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2932134	2932949	-	WP_008738487.1	WP_008738487.1		M48 family metallopeptidase			S7S_RS18915	816	271	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2932946	2933395	-							S7S_RS12970	450		old_locus_tag=S7S_12895
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2932946	2933395	-	WP_008738489.1	WP_008738489.1		heavy metal-binding domain-containing protein			S7S_RS12970	450	149	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2933392	2933718	-							S7S_RS12975	327		old_locus_tag=S7S_12900
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2933392	2933718	-	WP_008738490.1	WP_008738490.1		YbjQ family protein			S7S_RS12975	327	108	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2933761	2934159	-							S7S_RS12980	399		old_locus_tag=S7S_12905
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2933761	2934159	-	WP_008738492.1	WP_008738492.1		acyl-CoA thioesterase			S7S_RS12980	399	132	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2934396	2935034	+							S7S_RS12985	639		old_locus_tag=S7S_12910
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2934396	2935034	+	WP_008738494.1	WP_008738494.1		peroxiredoxin			S7S_RS12985	639	212	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2935092	2935808	+							S7S_RS12990	717		old_locus_tag=S7S_12915
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2935092	2935808	+	WP_008738495.1	WP_008738495.1		MgtC/SapB family protein			S7S_RS12990	717	238	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2935954	2937825	-							S7S_RS12995	1872		old_locus_tag=S7S_12920
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2935954	2937825	-	WP_008738497.1	WP_008738497.1		choice-of-anchor I family protein			S7S_RS12995	1872	623	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2938149	2938430	+							S7S_RS13000	282		old_locus_tag=S7S_12925
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2938149	2938430	+	WP_008738499.1	WP_008738499.1		DUF427 domain-containing protein			S7S_RS13000	282	93	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2938538	2939038	+							S7S_RS13005	501		old_locus_tag=S7S_12930
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2938538	2939038	+	WP_008738501.1	WP_008738501.1		hypothetical protein			S7S_RS13005	501	166	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2939114	2940739	+							S7S_RS13010	1626		old_locus_tag=S7S_12935
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2939114	2940739	+	WP_041026002.1	WP_041026002.1		AarF/UbiB family protein			S7S_RS13010	1626	541	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2940872	2941108	+							S7S_RS13015	237		old_locus_tag=S7S_12940
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2940872	2941108	+	WP_008738504.1	WP_008738504.1		hypothetical protein			S7S_RS13015	237	78	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2941118	2941840	-							S7S_RS13020	723		old_locus_tag=S7S_12945
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2941118	2941840	-	WP_008738506.1	WP_008738506.1		nitroreductase			S7S_RS13020	723	240	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2941977	2942462	+							S7S_RS13025	486		old_locus_tag=S7S_12950
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2941977	2942462	+	WP_008738508.1	WP_008738508.1		DUF1643 domain-containing protein			S7S_RS13025	486	161	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2942656	2943231	+							S7S_RS13030	576		old_locus_tag=S7S_12955
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2942656	2943231	+	WP_008738511.1	WP_008738511.1		hypothetical protein			S7S_RS13030	576	191	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2943588	2944937	+							S7S_RS13035	1350		old_locus_tag=S7S_12960
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2943588	2944937	+	WP_008738513.1	WP_008738513.1		sphingomyelin phosphodiesterase			S7S_RS13035	1350	449	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2944940	2945995	+							S7S_RS13040	1056		old_locus_tag=S7S_12965
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2944940	2945995	+	WP_082027727.1	WP_082027727.1		hypothetical protein			S7S_RS13040	1056	351	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2946127	2948484	+							S7S_RS13045	2358		old_locus_tag=S7S_12970
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2946127	2948484	+	WP_008738515.1	WP_008738515.1		fatty acid cis/trans isomerase			S7S_RS13045	2358	785	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2948584	2948838	+							S7S_RS13050	255		old_locus_tag=S7S_12975
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2948584	2948838	+	WP_035205267.1	WP_035205267.1		type II toxin-antitoxin system HicA family toxin			S7S_RS13050	255	84	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2948835	2949167	+							S7S_RS13055	333		old_locus_tag=S7S_12980
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2948835	2949167	+	WP_008738516.1	WP_008738516.1		type II toxin-antitoxin system HicB family antitoxin			S7S_RS13055	333	110	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2949351	2951111	-							S7S_RS13060	1761		old_locus_tag=S7S_12985
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2949351	2951111	-	WP_008738517.1	WP_008738517.1		DEAD/DEAH box helicase			S7S_RS13060	1761	586	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2951431	2951889	+							S7S_RS13065	459		old_locus_tag=S7S_12990
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2951431	2951889	+	WP_008738518.1	WP_008738518.1		YaiI/YqxD family protein			S7S_RS13065	459	152	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2951977	2952678	+							S7S_RS13070	702		old_locus_tag=S7S_12995
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2951977	2952678	+	WP_008738519.1	WP_008738519.1		response regulator transcription factor			S7S_RS13070	702	233	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2952704	2954002	-							S7S_RS13075	1299		old_locus_tag=S7S_13000
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2952704	2954002	-	WP_035205321.1	WP_035205321.1		HAMP domain-containing histidine kinase			S7S_RS13075	1299	432	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2954080	2955117	-							S7S_RS13080	1038		old_locus_tag=S7S_13005
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2954080	2955117	-	WP_008738526.1	WP_008738526.1		cyclopropane-fatty-acyl-phospholipid synthase family protein			S7S_RS13080	1038	345	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2955107	2955880	-							S7S_RS13085	774		old_locus_tag=S7S_13010
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2955107	2955880	-	WP_008738528.1	WP_008738528.1		DUF1295 domain-containing protein			S7S_RS13085	774	257	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2955877	2956446	-							S7S_RS13090	570		old_locus_tag=S7S_13015
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2955877	2956446	-	WP_144401667.1	WP_144401667.1		DUF2878 domain-containing protein			S7S_RS13090	570	189	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2956550	2957125	+							S7S_RS13095	576		old_locus_tag=S7S_13020
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2956550	2957125	+	WP_008738533.1	WP_008738533.1		nuclear transport factor 2 family protein			S7S_RS13095	576	191	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2957156	2957683	+							S7S_RS13100	528		old_locus_tag=S7S_13025
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2957156	2957683	+	WP_041026003.1	WP_041026003.1		chalcone isomerase family protein			S7S_RS13100	528	175	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2957788	2958570	+							S7S_RS13105	783		old_locus_tag=S7S_13030
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2957788	2958570	+	WP_008738537.1	WP_008738537.1		GGDEF domain-containing protein			S7S_RS13105	783	260	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2958782	2959945	+							S7S_RS13110	1164		old_locus_tag=S7S_13035
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2958782	2959945	+	WP_008738539.1	WP_008738539.1		OmpA family protein			S7S_RS13110	1164	387	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2960576	2961652	+							S7S_RS13120	1077		old_locus_tag=S7S_13040
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2960576	2961652	+	WP_008738546.1	WP_008738546.1		OmpA family protein			S7S_RS13120	1077	358	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2961697	2963301	+							S7S_RS13125	1605		old_locus_tag=S7S_13045
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2961697	2963301	+	WP_041026004.1	WP_041026004.1		Ig-like domain-containing protein			S7S_RS13125	1605	534	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2963593	2964900	+							S7S_RS13130	1308		old_locus_tag=S7S_13050
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2963593	2964900	+	WP_008738549.1	WP_008738549.1		acyl-CoA dehydrogenase family protein			S7S_RS13130	1308	435	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2964926	2966131	+							S7S_RS13135	1206		old_locus_tag=S7S_13055
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2964926	2966131	+	WP_008738551.1	WP_008738551.1		acyl-CoA dehydrogenase family protein			S7S_RS13135	1206	401	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2966271	2966684	+							S7S_RS13140	414		old_locus_tag=S7S_13060
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2966271	2966684	+	WP_008738554.1	WP_008738554.1		MliC family protein			S7S_RS13140	414	137	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2966856	2967389	+							S7S_RS13145	534		old_locus_tag=S7S_13065
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2966856	2967389	+	WP_008738558.1	WP_008738558.1		hypothetical protein			S7S_RS13145	534	177	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2967475	2967825	+							S7S_RS13150	351		old_locus_tag=S7S_13070
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2967475	2967825	+	WP_008738580.1	WP_008738580.1		DMT family protein			S7S_RS13150	351	116	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2967990	2968349	+							S7S_RS13155	360		old_locus_tag=S7S_13075
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2967990	2968349	+	WP_144401669.1	WP_144401669.1		hypothetical protein			S7S_RS13155	360	119	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2968439	2970475	-							S7S_RS13160	2037		old_locus_tag=S7S_13080
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2968439	2970475	-	WP_008738584.1	WP_008738584.1		NADPH-dependent 2,4-dienoyl-CoA reductase			S7S_RS13160	2037	678	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2970588	2971214	+							S7S_RS13165	627		old_locus_tag=S7S_13085
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2970588	2971214	+	WP_008738593.1	WP_008738593.1		TetR/AcrR family transcriptional regulator			S7S_RS13165	627	208	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2971253	2972539	-							S7S_RS13170	1287		old_locus_tag=S7S_13090
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2971253	2972539	-	WP_008738596.1	WP_008738596.1		acetyl-CoA C-acetyltransferase			S7S_RS13170	1287	428	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2972834	2974252	+							S7S_RS13175	1419		old_locus_tag=S7S_13095
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2972834	2974252	+	WP_008738597.1	WP_008738597.1		3-oxoacyl-ACP reductase			S7S_RS13175	1419	472	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2974325	2975326	-							S7S_RS13180	1002		old_locus_tag=S7S_13100
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2974325	2975326	-	WP_008738598.1	WP_008738598.1		AraC family transcriptional regulator			S7S_RS13180	1002	333	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2975433	2976557	-							S7S_RS13185	1125		old_locus_tag=S7S_13105
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2975433	2976557	-	WP_082027730.1	WP_082027730.1		acyl-CoA desaturase			S7S_RS13185	1125	374	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2976635	2977753	-							S7S_RS13190	1119		old_locus_tag=S7S_13110
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2976635	2977753	-	WP_008738600.1	WP_008738600.1		ferredoxin reductase			S7S_RS13190	1119	372	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2977951	2978586	+							S7S_RS13195	636		old_locus_tag=S7S_13115
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2977951	2978586	+	WP_008738601.1	WP_008738601.1		TetR family transcriptional regulator			S7S_RS13195	636	211	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2978638	2980470	-							S7S_RS13200	1833		old_locus_tag=S7S_13120
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2978638	2980470	-	WP_008738602.1	WP_008738602.1		hypothetical protein			S7S_RS13200	1833	610	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2980711	2981583	+							S7S_RS13205	873		old_locus_tag=S7S_13125
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2980711	2981583	+	WP_041026005.1	WP_041026005.1		acyl dehydratase			S7S_RS13205	873	290	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2981750	2982259	-							S7S_RS19355	510		old_locus_tag=S7S_13130
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2981750	2982259	-	WP_008738604.1	WP_008738604.1		transposase			S7S_RS19355	510	169	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2982318	2983091	-					moeB		S7S_RS13210	774		old_locus_tag=S7S_13135
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2982318	2983091	-	WP_008738605.1	WP_008738605.1		molybdopterin-synthase adenylyltransferase MoeB	moeB		S7S_RS13210	774	257	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2983081	2983938	-					prmC		S7S_RS13215	858		old_locus_tag=S7S_13140
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2983081	2983938	-	WP_008738607.1	WP_008738607.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		S7S_RS13215	858	285	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2983938	2985026	-					prfA		S7S_RS13220	1089		old_locus_tag=S7S_13145
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2983938	2985026	-	WP_008738609.1	WP_008738609.1		peptide chain release factor 1	prfA		S7S_RS13220	1089	362	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2985023	2986303	-					hemA		S7S_RS13225	1281		old_locus_tag=S7S_13150
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2985023	2986303	-	WP_035205291.1	WP_035205291.1		glutamyl-tRNA reductase	hemA		S7S_RS13225	1281	426	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2986498	2988225	+							S7S_RS13230	1728		old_locus_tag=S7S_13155
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2986498	2988225	+	WP_008738613.1	WP_008738613.1		tetratricopeptide repeat protein			S7S_RS13230	1728	575	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2988226	2988801	+					lolB		S7S_RS13235	576		old_locus_tag=S7S_13160
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2988226	2988801	+	WP_008738615.1	WP_008738615.1		lipoprotein insertase outer membrane protein LolB	lolB		S7S_RS13235	576	191	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2988798	2989661	+					ispE		S7S_RS13240	864		old_locus_tag=S7S_13165
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2988798	2989661	+	WP_008738617.1	WP_008738617.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		S7S_RS13240	864	287	
gene	tRNA	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2989665	2989740	+							S7S_RS13245	76		old_locus_tag=S7S_t18656
tRNA		GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2989665	2989740	+				tRNA-Gln			S7S_RS13245	76		anticodon=TTG
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2989837	2990796	+							S7S_RS13250	960		old_locus_tag=S7S_13170
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2989837	2990796	+	WP_008738618.1	WP_008738618.1		ribose-phosphate pyrophosphokinase			S7S_RS13250	960	319	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2990941	2991579	+							S7S_RS13255	639		old_locus_tag=S7S_13175
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2990941	2991579	+	WP_008738619.1	WP_008738619.1		50S ribosomal protein L25/general stress protein Ctc			S7S_RS13255	639	212	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2991595	2992185	+					pth		S7S_RS13260	591		old_locus_tag=S7S_13180
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2991595	2992185	+	WP_008738620.1	WP_008738620.1		aminoacyl-tRNA hydrolase	pth		S7S_RS13260	591	196	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2992172	2992930	-							S7S_RS13265	759		old_locus_tag=S7S_13185
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2992172	2992930	-	WP_008738621.1	WP_008738621.1		glutathione S-transferase family protein			S7S_RS13265	759	252	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2993138	2994229	+					ychF		S7S_RS13270	1092		old_locus_tag=S7S_13190
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2993138	2994229	+	WP_008738622.1	WP_008738622.1		redox-regulated ATPase YchF	ychF		S7S_RS13270	1092	363	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2994436	2994912	+							S7S_RS13275	477		old_locus_tag=S7S_13195
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2994436	2994912	+	WP_008738623.1	WP_008738623.1		integrase arm-type DNA-binding domain-containing protein			S7S_RS13275	477	158	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2995110	2996210	+							S7S_RS13280	1101		old_locus_tag=S7S_13200
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2995110	2996210	+	WP_008738624.1	WP_008738624.1		Fic family protein			S7S_RS13280	1101	366	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2996220	3001517	+							S7S_RS13285	5298		old_locus_tag=S7S_13205
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2996220	3001517	+	WP_008738625.1	WP_008738625.1		DEAD/DEAH box helicase			S7S_RS13285	5298	1765	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3001514	3004315	+							S7S_RS13290	2802		old_locus_tag=S7S_13210
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3001514	3004315	+	WP_008738627.1	WP_008738627.1		DEAD/DEAH box helicase			S7S_RS13290	2802	933	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3004437	3005240	+							S7S_RS13295	804		old_locus_tag=S7S_13215
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3004437	3005240	+	WP_169745571.1	WP_169745571.1		hypothetical protein			S7S_RS13295	804	267	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3005237	3008503	+							S7S_RS13300	3267		old_locus_tag=S7S_13220
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3005237	3008503	+	WP_035205305.1	WP_035205305.1		DEAD/DEAH box helicase			S7S_RS13300	3267	1088	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3008512	3009972	+							S7S_RS13305	1461		old_locus_tag=S7S_13225
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3008512	3009972	+	WP_144401670.1	WP_144401670.1		putative DNA binding domain-containing protein			S7S_RS13305	1461	486	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3009974	3014572	+							S7S_RS13310	4599		old_locus_tag=S7S_13230
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3009974	3014572	+	WP_041026006.1	WP_041026006.1		N-6 DNA methylase			S7S_RS13310	4599	1532	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3014589	3016601	+							S7S_RS13315	2013		old_locus_tag=S7S_13235
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3014589	3016601	+	WP_008738637.1	WP_008738637.1		hypothetical protein			S7S_RS13315	2013	670	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3016601	3017791	+							S7S_RS13320	1191		old_locus_tag=S7S_13240
