# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4044627	4045256	+							B5T_RS17995	630		old_locus_tag=B5T_03644
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4044627	4045256	+	WP_014995967.1	WP_014995967.1		PQQ-binding-like beta-propeller repeat protein			B5T_RS17995	630	209	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4045376	4048279	-							B5T_RS18000	2904		old_locus_tag=B5T_03645
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4045376	4048279	-	WP_188832224.1	WP_188832224.1		discoidin domain-containing protein			B5T_RS18000	2904	967	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4048529	4049395	-							B5T_RS18005	867		old_locus_tag=B5T_03646
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4048529	4049395	-	WP_014995969.1	WP_014995969.1		DMT family transporter			B5T_RS18005	867	288	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4049754	4050191	-							B5T_RS18010	438		old_locus_tag=B5T_03647
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4049754	4050191	-	WP_014995970.1	WP_014995970.1		PACE efflux transporter			B5T_RS18010	438	145	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4050281	4051162	+							B5T_RS18015	882		old_locus_tag=B5T_03648
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4050281	4051162	+	WP_014995971.1	WP_014995971.1		LysR family transcriptional regulator			B5T_RS18015	882	293	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4051198	4051785	-							B5T_RS18020	588		old_locus_tag=B5T_03649
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4051198	4051785	-	WP_051015537.1	WP_051015537.1		carboxymuconolactone decarboxylase family protein			B5T_RS18020	588	195	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4051877	4052197	+							B5T_RS18025	321		old_locus_tag=B5T_03650
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4051877	4052197	+	WP_014995973.1	WP_014995973.1		helix-turn-helix transcriptional regulator			B5T_RS18025	321	106	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4052473	4053213	+							B5T_RS18030	741		old_locus_tag=B5T_03651
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4052473	4053213	+	WP_051015539.1	WP_051015539.1		class I SAM-dependent methyltransferase			B5T_RS18030	741	246	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4053216	4054388	+							B5T_RS18035	1173		old_locus_tag=B5T_03652
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4053216	4054388	+	WP_014995975.1	WP_014995975.1		peptidogalycan biosysnthesis protein			B5T_RS18035	1173	390	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4054402	4054737	+							B5T_RS18040	336		old_locus_tag=B5T_03653
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4054402	4054737	+	WP_014995976.1	WP_014995976.1		hypothetical protein			B5T_RS18040	336	111	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4054737	4055258	+							B5T_RS18045	522		old_locus_tag=B5T_03654
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4054737	4055258	+	WP_014995977.1	WP_014995977.1		pyridoxamine 5'-phosphate oxidase family protein			B5T_RS18045	522	173	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4055352	4056197	+							B5T_RS18050	846		old_locus_tag=B5T_03655
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4055352	4056197	+	WP_014995978.1	WP_014995978.1		DMT family transporter			B5T_RS18050	846	281	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4056167	4057114	-							B5T_RS18055	948		old_locus_tag=B5T_03656
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4056167	4057114	-	WP_014995979.1	WP_014995979.1		hypothetical protein			B5T_RS18055	948	315	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4057133	4058176	-							B5T_RS18060	1044		old_locus_tag=B5T_03657
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4057133	4058176	-	WP_014995980.1	WP_014995980.1		glycosyltransferase			B5T_RS18060	1044	347	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4058173	4058880	-							B5T_RS18065	708		old_locus_tag=B5T_03658
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4058173	4058880	-	WP_014995981.1	WP_014995981.1		YrbL family protein			B5T_RS18065	708	235	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4058880	4059911	-							B5T_RS18070	1032		old_locus_tag=B5T_03659
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4058880	4059911	-	WP_014995982.1	WP_014995982.1		glycosyltransferase			B5T_RS18070	1032	343	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4059908	4061047	-							B5T_RS18075	1140		old_locus_tag=B5T_03660
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4059908	4061047	-	WP_014995983.1	WP_014995983.1		glycosyltransferase			B5T_RS18075	1140	379	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4061044	4062114	-							B5T_RS18080	1071		old_locus_tag=B5T_03661
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4061044	4062114	-	WP_081586919.1	WP_081586919.1		mitochondrial fission ELM1 family protein			B5T_RS18080	1071	356	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4062111	4062503	-							B5T_RS23295	393		old_locus_tag=B5T_03662
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4062111	4062503	-	WP_148279299.1	WP_148279299.1		MipA/OmpV family protein			B5T_RS23295	393	130	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4062722	4063018	+					tnpB		B5T_RS18090	297		old_locus_tag=B5T_03663
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4062722	4063018	+	WP_014995986.1	WP_014995986.1		IS66 family insertion sequence element accessory protein TnpB	tnpB		B5T_RS18090	297	98	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4063053	4063994	-							B5T_RS18095	942		old_locus_tag=B5T_03664
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4063053	4063994	-	WP_014995987.1	WP_014995987.1		bile acid:sodium symporter family protein			B5T_RS18095	942	313	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4064049	4064819	-					cysE		B5T_RS18100	771		old_locus_tag=B5T_03665
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4064049	4064819	-	WP_014995988.1	WP_014995988.1		serine O-acetyltransferase	cysE		B5T_RS18100	771	256	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4064850	4065617	-							B5T_RS18105	768		old_locus_tag=B5T_03666
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4064850	4065617	-	WP_014995989.1	WP_014995989.1		RNA methyltransferase			B5T_RS18105	768	255	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4065771	4066592	+					suhB		B5T_RS18110	822		old_locus_tag=B5T_03667
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4065771	4066592	+	WP_014995990.1	WP_014995990.1		inositol-1-monophosphatase	suhB		B5T_RS18110	822	273	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4066786	4068240	+							B5T_RS18115	1455		old_locus_tag=B5T_03668
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4066786	4068240	+	WP_014995991.1	WP_014995991.1		NAD-dependent succinate-semialdehyde dehydrogenase			B5T_RS18115	1455	484	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4068244	4069452	+							B5T_RS18120	1209		old_locus_tag=B5T_03669
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4068244	4069452	+	WP_014995992.1	WP_014995992.1		isocitrate/isopropylmalate family dehydrogenase			B5T_RS18120	1209	402	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4069507	4070757	+							B5T_RS18125	1251		old_locus_tag=B5T_03670
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4069507	4070757	+	WP_014995993.1	WP_014995993.1		aspartate aminotransferase family protein			B5T_RS18125	1251	416	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4070754	4071725	+							B5T_RS18130	972		old_locus_tag=B5T_03671
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4070754	4071725	+	WP_014995994.1	WP_014995994.1		D-2-hydroxyacid dehydrogenase			B5T_RS18130	972	323	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4071788	4073197	+							B5T_RS18135	1410		old_locus_tag=B5T_03672
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4071788	4073197	+	WP_014995995.1	WP_014995995.1		amidase			B5T_RS18135	1410	469	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4073274	4074470	+							B5T_RS18140	1197		old_locus_tag=B5T_03673
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4073274	4074470	+	WP_014995996.1	WP_014995996.1		pyridoxal phosphate-dependent aminotransferase			B5T_RS18140	1197	398	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4074703	4075629	-					secF		B5T_RS18145	927		old_locus_tag=B5T_03674
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4074703	4075629	-	WP_014995997.1	WP_014995997.1		protein translocase subunit SecF	secF		B5T_RS18145	927	308	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4075637	4077520	-					secD		B5T_RS18150	1884		old_locus_tag=B5T_03675
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4075637	4077520	-	WP_014995998.1	WP_014995998.1		protein translocase subunit SecD	secD		B5T_RS18150	1884	627	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4077584	4077907	-					yajC		B5T_RS18155	324		old_locus_tag=B5T_03676
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4077584	4077907	-	WP_014995999.1	WP_014995999.1		preprotein translocase subunit YajC	yajC		B5T_RS18155	324	107	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4077930	4079051	-					tgt		B5T_RS18160	1122		old_locus_tag=B5T_03677
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4077930	4079051	-	WP_041717113.1	WP_041717113.1		tRNA guanosine(34) transglycosylase Tgt	tgt		B5T_RS18160	1122	373	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4079131	4080198	-					queA		B5T_RS18165	1068		old_locus_tag=B5T_03678
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4079131	4080198	-	WP_014996001.1	WP_014996001.1		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA		B5T_RS18165	1068	355	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4080227	4080703	-							B5T_RS18170	477		old_locus_tag=B5T_03679
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4080227	4080703	-	WP_014996002.1	WP_014996002.1		RDD family protein			B5T_RS18170	477	158	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4081661	4082032	-							B5T_RS23695	372		
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4081661	4082032	-	WP_041717115.1	WP_041717115.1		hypothetical protein			B5T_RS23695	372	123	
gene	tRNA	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4082177	4082263	-							B5T_RS18185	87		old_locus_tag=B5T_t032
tRNA		GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4082177	4082263	-				tRNA-Leu			B5T_RS18185	87		anticodon=CAA
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4082354	4083415	-					lptG		B5T_RS18190	1062		old_locus_tag=B5T_03681
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4082354	4083415	-	WP_014996003.1	WP_014996003.1		LPS export ABC transporter permease LptG	lptG		B5T_RS18190	1062	353	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4083412	4084560	-					lptF		B5T_RS18195	1149		old_locus_tag=B5T_03682
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4083412	4084560	-	WP_229683003.1	WP_229683003.1		LPS export ABC transporter permease LptF	lptF		B5T_RS18195	1149	382	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4084579	4086054	+							B5T_RS18200	1476		old_locus_tag=B5T_03683
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4084579	4086054	+	WP_014996005.1	WP_014996005.1		leucyl aminopeptidase			B5T_RS18200	1476	491	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4086059	4086475	+							B5T_RS18205	417		old_locus_tag=B5T_03684
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4086059	4086475	+	WP_014996006.1	WP_014996006.1		DNA polymerase III subunit chi			B5T_RS18205	417	138	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4086538	4089354	+							B5T_RS18210	2817		old_locus_tag=B5T_03685
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4086538	4089354	+	WP_014996007.1	WP_014996007.1		valine--tRNA ligase			B5T_RS18210	2817	938	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4089375	4090058	-							B5T_RS18215	684		old_locus_tag=B5T_03686
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4089375	4090058	-	WP_014996008.1	WP_014996008.1		TetR/AcrR family transcriptional regulator			B5T_RS18215	684	227	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4090135	4090347	-							B5T_RS18220	213		old_locus_tag=B5T_03687
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4090135	4090347	-	WP_014996009.1	WP_014996009.1		DUF2061 domain-containing protein			B5T_RS18220	213	70	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4090554	4091471	+					yegS		B5T_RS18225	918		old_locus_tag=B5T_03688
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4090554	4091471	+	WP_014996010.1	WP_014996010.1		lipid kinase YegS	yegS		B5T_RS18225	918	305	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4091472	4091864	-							B5T_RS18230	393		old_locus_tag=B5T_03689
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4091472	4091864	-	WP_014996011.1	WP_014996011.1		DUF2721 domain-containing protein			B5T_RS18230	393	130	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4092269	4092652	+							B5T_RS18235	384		old_locus_tag=B5T_03690
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4092269	4092652	+	WP_041716686.1	WP_041716686.1		transposase			B5T_RS18235	384	127	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4092649	4092984	+					tnpB		B5T_RS18240	336		old_locus_tag=B5T_03691
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4092649	4092984	+	WP_014992698.1	WP_014992698.1		IS66 family insertion sequence element accessory protein TnpB	tnpB		B5T_RS18240	336	111	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4093059	4094636	+							B5T_RS18245	1578		old_locus_tag=B5T_03692
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4093059	4094636	+	WP_014992699.1	WP_014992699.1		IS66 family transposase			B5T_RS18245	1578	525	
gene	rRNA	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4094737	4094852	-					rrf		B5T_RS18250	116		old_locus_tag=B5T_r001
rRNA		GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4094737	4094852	-				5S ribosomal RNA	rrf		B5T_RS18250	116		
gene	rRNA	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4095005	4097893	-							B5T_RS18255	2889		old_locus_tag=B5T_r002
rRNA		GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4095005	4097893	-				23S ribosomal RNA			B5T_RS18255	2889		
gene	rRNA	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4098186	4099726	-							B5T_RS18260	1541		old_locus_tag=B5T_r003
rRNA		GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4098186	4099726	-				16S ribosomal RNA			B5T_RS18260	1541		
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4100179	4100967	-					pssA		B5T_RS18265	789		old_locus_tag=B5T_03693
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4100179	4100967	-	WP_014996012.1	WP_014996012.1		CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		B5T_RS18265	789	262	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4101143	4102159	-					ilvC		B5T_RS18270	1017		old_locus_tag=B5T_03694
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4101143	4102159	-	WP_014996013.1	WP_014996013.1		ketol-acid reductoisomerase	ilvC		B5T_RS18270	1017	338	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4102310	4103197	+					ilvY		B5T_RS18275	888		old_locus_tag=B5T_03695
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4102310	4103197	+	WP_014996014.1	WP_014996014.1		HTH-type transcriptional activator IlvY	ilvY		B5T_RS18275	888	295	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4103216	4104358	-							B5T_RS18280	1143		old_locus_tag=B5T_03696
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4103216	4104358	-	WP_041717116.1	WP_041717116.1		C4-dicarboxylate TRAP transporter substrate-binding protein			B5T_RS18280	1143	380	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4104393	4106030	-							B5T_RS18285	1638		old_locus_tag=B5T_03697
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4104393	4106030	-	WP_014996016.1	WP_014996016.1		long-chain fatty acid--CoA ligase			B5T_RS18285	1638	545	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4106201	4106725	-							B5T_RS18290	525		old_locus_tag=B5T_03698
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4106201	4106725	-	WP_229682999.1	WP_229682999.1		M23 family metallopeptidase			B5T_RS18290	525	174	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4106832	4107323	-					ilvN		B5T_RS18295	492		old_locus_tag=B5T_03699
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4106832	4107323	-	WP_014996018.1	WP_014996018.1		acetolactate synthase small subunit	ilvN		B5T_RS18295	492	163	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4107323	4109044	-							B5T_RS18300	1722		old_locus_tag=B5T_03700
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4107323	4109044	-	WP_014996019.1	WP_014996019.1		acetolactate synthase 3 large subunit			B5T_RS18300	1722	573	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4109495	4109941	+							B5T_RS18305	447		old_locus_tag=B5T_03701
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4109495	4109941	+	WP_014996020.1	WP_014996020.1		DUF4124 domain-containing protein			B5T_RS18305	447	148	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4110065	4111186	+							B5T_RS18310	1122		old_locus_tag=B5T_03702
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4110065	4111186	+	WP_041717735.1	WP_041717735.1		sterol desaturase family protein			B5T_RS18310	1122	373	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4111244	4113829	-					clpB		B5T_RS18315	2586		old_locus_tag=B5T_03703
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4111244	4113829	-	WP_014996022.1	WP_014996022.1		ATP-dependent chaperone ClpB	clpB		B5T_RS18315	2586	861	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4114022	4114768	-					pgeF		B5T_RS18320	747		old_locus_tag=B5T_03704
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4114022	4114768	-	WP_014996023.1	WP_014996023.1		peptidoglycan editing factor PgeF	pgeF		B5T_RS18320	747	248	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4114765	4115736	-					rluD		B5T_RS18325	972		old_locus_tag=B5T_03705
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4114765	4115736	-	WP_014996024.1	WP_014996024.1		23S rRNA pseudouridine(1911/1915/1917) synthase RluD	rluD		B5T_RS18325	972	323	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4115792	4116607	+							B5T_RS18330	816		old_locus_tag=B5T_03706
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4115792	4116607	+	WP_014996025.1	WP_014996025.1		outer membrane protein assembly factor BamD			B5T_RS18330	816	271	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4116693	4118327	-							B5T_RS18335	1635		old_locus_tag=B5T_03707
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4116693	4118327	-	WP_041717117.1	WP_041717117.1		NAD+ synthase			B5T_RS18335	1635	544	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4118685	4118945	+							B5T_RS18340	261		old_locus_tag=B5T_03708
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4118685	4118945	+	WP_014996027.1	WP_014996027.1		hypothetical protein			B5T_RS18340	261	86	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4118965	4120548	+							B5T_RS18345	1584		old_locus_tag=B5T_03709
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4118965	4120548	+	WP_014996028.1	WP_014996028.1		ATP-binding protein			B5T_RS18345	1584	527	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4120551	4121930	+							B5T_RS18350	1380		old_locus_tag=B5T_03710
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4120551	4121930	+	WP_041717118.1	WP_041717118.1		sigma-54 dependent transcriptional regulator			B5T_RS18350	1380	459	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4121903	4122988	-							B5T_RS18355	1086		old_locus_tag=B5T_03711
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4121903	4122988	-	WP_014996030.1	WP_014996030.1		FAD-binding oxidoreductase			B5T_RS18355	1086	361	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4123117	4123605	+							B5T_RS18360	489		old_locus_tag=B5T_03712
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4123117	4123605	+	WP_041717119.1	WP_041717119.1		GspH/FimT family protein			B5T_RS18360	489	162	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4123639	4123905	-							B5T_RS18365	267		old_locus_tag=B5T_03713
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4123639	4123905	-	WP_229683000.1	WP_229683000.1		type IV pilin protein			B5T_RS18365	267	88	
gene	pseudogene	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4123954	4124058	-							B5T_RS23700	105		partial;pseudo
CDS	without_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4123954	4124058	-				prepilin-type N-terminal cleavage/methylation domain-containing protein			B5T_RS23700	105		partial;pseudo
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4124055	4126997	-							B5T_RS18370	2943		old_locus_tag=B5T_03714
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4124055	4126997	-	WP_014996033.1	WP_014996033.1		VWA domain-containing protein			B5T_RS18370	2943	980	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4127019	4127570	-							B5T_RS18375	552		old_locus_tag=B5T_03715
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4127019	4127570	-	WP_041717121.1	WP_041717121.1		PilX N-terminal domain-containing pilus assembly protein			B5T_RS18375	552	183	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4127570	4128358	-							B5T_RS18380	789		old_locus_tag=B5T_03716
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4127570	4128358	-	WP_014996035.1	WP_014996035.1		PilW family protein			B5T_RS18380	789	262	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4128355	4128876	-					pilV		B5T_RS18385	522		old_locus_tag=B5T_03717
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4128355	4128876	-	WP_014996036.1	WP_014996036.1		type IV pilus modification protein PilV	pilV		B5T_RS18385	522	173	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4128885	4129364	-							B5T_RS18390	480		old_locus_tag=B5T_03718
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4128885	4129364	-	WP_014996037.1	WP_014996037.1		GspH/FimT family pseudopilin			B5T_RS18390	480	159	
