# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2697206	2698705	-							CNR27_RS12255	1500		old_locus_tag=CNR27_12255
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2697206	2698705	-	WP_096299171.1	WP_096299171.1		MFS transporter			CNR27_RS12255	1500	499	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2699854	2700891	+							CNR27_RS12260	1038		old_locus_tag=CNR27_12260
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2699854	2700891	+	WP_096299173.1	WP_096299173.1		endo-1,4-beta-xylanase			CNR27_RS12260	1038	345	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2701079	2702269	+							CNR27_RS12265	1191		old_locus_tag=CNR27_12265
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2701079	2702269	+	WP_096299175.1	WP_096299175.1		endo-1,4-beta-xylanase			CNR27_RS12265	1191	396	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2702322	2705087	-							CNR27_RS12270	2766		old_locus_tag=CNR27_12270
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2702322	2705087	-	WP_096299177.1	WP_096299177.1		glycoside hydrolase family 3 protein			CNR27_RS12270	2766	921	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2705111	2706802	-							CNR27_RS12275	1692		old_locus_tag=CNR27_12275
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2705111	2706802	-	WP_096300623.1	WP_096300623.1		glycoside hydrolase family 43 protein			CNR27_RS12275	1692	563	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2707200	2709131	-							CNR27_RS12280	1932		old_locus_tag=CNR27_12280
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2707200	2709131	-	WP_096300627.1	WP_096300627.1		beta galactosidase jelly roll domain-containing protein			CNR27_RS12280	1932	643	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2709170	2711278	-							CNR27_RS15775	2109		old_locus_tag=CNR27_12285
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2709170	2711278	-	WP_245815814.1	WP_245815814.1		alpha-glucuronidase			CNR27_RS15775	2109	702	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2711472	2712533	+							CNR27_RS12290	1062		old_locus_tag=CNR27_12290
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2711472	2712533	+	WP_096300629.1	WP_096300629.1		LacI family DNA-binding transcriptional regulator			CNR27_RS12290	1062	353	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2712621	2713955	-					xylA		CNR27_RS12295	1335		old_locus_tag=CNR27_12295
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2712621	2713955	-	WP_096299179.1	WP_096299179.1		xylose isomerase	xylA		CNR27_RS12295	1335	444	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2714052	2715566	-					xylB		CNR27_RS12300	1515		old_locus_tag=CNR27_12300
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2714052	2715566	-	WP_096299181.1	WP_096299181.1		xylulokinase	xylB		CNR27_RS12300	1515	504	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2716322	2717215	-							CNR27_RS12305	894		old_locus_tag=CNR27_12305
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2716322	2717215	-	WP_096299183.1	WP_096299183.1		2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase			CNR27_RS12305	894	297	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2717369	2721292	-							CNR27_RS12310	3924		old_locus_tag=CNR27_12310
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2717369	2721292	-	WP_096299184.1	WP_096299184.1		non-ribosomal peptide synthetase			CNR27_RS12310	3924	1307	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2721289	2721555	-							CNR27_RS12315	267		old_locus_tag=CNR27_12315
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2721289	2721555	-	WP_096299186.1	WP_096299186.1		phosphopantetheine-binding protein			CNR27_RS12315	267	88	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2721552	2722187	-							CNR27_RS12320	636		old_locus_tag=CNR27_12320
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2721552	2722187	-	WP_096299188.1	WP_096299188.1		isochorismatase family protein			CNR27_RS12320	636	211	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2722187	2723833	-							CNR27_RS12325	1647		old_locus_tag=CNR27_12325
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2722187	2723833	-	WP_096299190.1	WP_096299190.1		AMP-binding protein			CNR27_RS12325	1647	548	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2723861	2725024	-							CNR27_RS12330	1164		old_locus_tag=CNR27_12330
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2723861	2725024	-	WP_096299192.1	WP_096299192.1		isochorismate synthase			CNR27_RS12330	1164	387	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2725021	2726229	-							CNR27_RS12335	1209		old_locus_tag=CNR27_12335
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2725021	2726229	-	WP_096299194.1	WP_096299194.1		MFS transporter			CNR27_RS12335	1209	402	
gene	pseudogene	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2726475	2728705	+							CNR27_RS12340	2231		pseudo;old_locus_tag=CNR27_12340
CDS	without_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2726475	2728705	+				FepA family TonB-dependent siderophore receptor			CNR27_RS12340	2231		pseudo
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2728713	2729756	+							CNR27_RS12345	1044		old_locus_tag=CNR27_12345
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2728713	2729756	+	WP_245815625.1	WP_245815625.1		alpha/beta hydrolase-fold protein			CNR27_RS12345	1044	347	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2729881	2731263	+							CNR27_RS12350	1383		old_locus_tag=CNR27_12350
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2729881	2731263	+	WP_096299198.1	WP_096299198.1		YncE family protein			CNR27_RS12350	1383	460	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2731329	2732381	+							CNR27_RS12355	1053		old_locus_tag=CNR27_12355
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2731329	2732381	+	WP_245815627.1	WP_245815627.1		ABC transporter substrate-binding protein			CNR27_RS12355	1053	350	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2732402	2733445	+							CNR27_RS12360	1044		old_locus_tag=CNR27_12360
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2732402	2733445	+	WP_096300631.1	WP_096300631.1		iron ABC transporter permease			CNR27_RS12360	1044	347	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2733442	2734242	+							CNR27_RS12365	801		old_locus_tag=CNR27_12365
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2733442	2734242	+	WP_096299202.1	WP_096299202.1		heme ABC transporter ATP-binding protein			CNR27_RS12365	801	266	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2734356	2734649	+							CNR27_RS12370	294		old_locus_tag=CNR27_12370
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2734356	2734649	+	WP_096299204.1	WP_096299204.1		hypothetical protein			CNR27_RS12370	294	97	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2734922	2736070	-							CNR27_RS12375	1149		old_locus_tag=CNR27_12375
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2734922	2736070	-	WP_096299206.1	WP_096299206.1		5-(carboxyamino)imidazole ribonucleotide synthase			CNR27_RS12375	1149	382	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2736269	2736772	-					purE		CNR27_RS12380	504		old_locus_tag=CNR27_12380
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2736269	2736772	-	WP_096299208.1	WP_096299208.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE		CNR27_RS12380	504	167	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2736918	2737187	+							CNR27_RS12385	270		old_locus_tag=CNR27_12385
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2736918	2737187	+	WP_096299210.1	WP_096299210.1		hypothetical protein			CNR27_RS12385	270	89	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2737184	2738053	+					nadC		CNR27_RS12390	870		old_locus_tag=CNR27_12390
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2737184	2738053	+	WP_096299212.1	WP_096299212.1		carboxylating nicotinate-nucleotide diphosphorylase	nadC		CNR27_RS12390	870	289	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2738270	2738611	+							CNR27_RS12395	342		old_locus_tag=CNR27_12395
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2738270	2738611	+	WP_096299214.1	WP_096299214.1		DUF3301 domain-containing protein			CNR27_RS12395	342	113	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2738634	2739113	-							CNR27_RS12400	480		old_locus_tag=CNR27_12400
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2738634	2739113	-	WP_179948179.1	WP_179948179.1		ClpXP protease specificity-enhancing factor			CNR27_RS12400	480	159	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2739164	2739784	-							CNR27_RS12405	621		old_locus_tag=CNR27_12405
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2739164	2739784	-	WP_096299218.1	WP_096299218.1		glutathione S-transferase N-terminal domain-containing protein			CNR27_RS12405	621	206	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2739954	2740712	-							CNR27_RS12410	759		old_locus_tag=CNR27_12410
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2739954	2740712	-	WP_096299220.1	WP_096299220.1		cytochrome c1			CNR27_RS12410	759	252	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2740705	2741964	-							CNR27_RS12415	1260		old_locus_tag=CNR27_12415
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2740705	2741964	-	WP_096299222.1	WP_096299222.1		cytochrome bc complex cytochrome b subunit			CNR27_RS12415	1260	419	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2741964	2742602	-					petA		CNR27_RS12420	639		old_locus_tag=CNR27_12420
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2741964	2742602	-	WP_096299224.1	WP_096299224.1		ubiquinol-cytochrome c reductase iron-sulfur subunit	petA		CNR27_RS12420	639	212	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2742753	2743673	-							CNR27_RS12425	921		old_locus_tag=CNR27_12425
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2742753	2743673	-	WP_096299226.1	WP_096299226.1		lytic transglycosylase domain-containing protein			CNR27_RS12425	921	306	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2743869	2745296	+					miaB		CNR27_RS12430	1428		old_locus_tag=CNR27_12430
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2743869	2745296	+	WP_096299228.1	WP_096299228.1		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		CNR27_RS12430	1428	475	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2745352	2746329	+							CNR27_RS12435	978		old_locus_tag=CNR27_12435
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2745352	2746329	+	WP_096299230.1	WP_096299230.1		PhoH family protein			CNR27_RS12435	978	325	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2746337	2746825	+					ybeY		CNR27_RS12440	489		old_locus_tag=CNR27_12440
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2746337	2746825	+	WP_096299232.1	WP_096299232.1		rRNA maturation RNase YbeY	ybeY		CNR27_RS12440	489	162	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2746900	2747769	+							CNR27_RS12445	870		old_locus_tag=CNR27_12445
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2746900	2747769	+	WP_096299234.1	WP_096299234.1		CBS domain-containing protein			CNR27_RS12445	870	289	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2747756	2748979	+							CNR27_RS12450	1224		old_locus_tag=CNR27_12450
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2747756	2748979	+	WP_233580141.1	WP_233580141.1		DUF4105 domain-containing protein			CNR27_RS12450	1224	407	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2749138	2751177	+							CNR27_RS12455	2040		old_locus_tag=CNR27_12455
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2749138	2751177	+	WP_096300633.1	WP_096300633.1		glycoside hydrolase family 97 protein			CNR27_RS12455	2040	679	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2751285	2752298	+							CNR27_RS12460	1014		old_locus_tag=CNR27_12460
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2751285	2752298	+	WP_096300635.1	WP_096300635.1		magnesium and cobalt transport protein CorA			CNR27_RS12460	1014	337	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2752330	2752968	-							CNR27_RS12465	639		old_locus_tag=CNR27_12465
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2752330	2752968	-	WP_096299238.1	WP_096299238.1		exopolysaccharide biosynthesis protein			CNR27_RS12465	639	212	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2753199	2755292	+							CNR27_RS12470	2094		old_locus_tag=CNR27_12470
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2753199	2755292	+	WP_096299240.1	WP_096299240.1		carbon starvation protein A			CNR27_RS12470	2094	697	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2755324	2755548	+							CNR27_RS12475	225		old_locus_tag=CNR27_12475
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2755324	2755548	+	WP_096299242.1	WP_096299242.1		YbdD/YjiX family protein			CNR27_RS12475	225	74	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2755912	2757168	-							CNR27_RS12480	1257		old_locus_tag=CNR27_12480
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2755912	2757168	-	WP_096299244.1	WP_096299244.1		DUF819 family protein			CNR27_RS12480	1257	418	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2757244	2759337	-							CNR27_RS12485	2094		old_locus_tag=CNR27_12485
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2757244	2759337	-	WP_096299246.1	WP_096299246.1		S9 family peptidase			CNR27_RS12485	2094	697	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2759411	2761348	-							CNR27_RS12490	1938		old_locus_tag=CNR27_12490
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2759411	2761348	-	WP_179948249.1	WP_179948249.1		prolyl oligopeptidase family serine peptidase			CNR27_RS12490	1938	645	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2761542	2763278	+							CNR27_RS12495	1737		old_locus_tag=CNR27_12495
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2761542	2763278	+	WP_096299248.1	WP_096299248.1		oligopeptide:H+ symporter			CNR27_RS12495	1737	578	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2763520	2763789	-							CNR27_RS12500	270		old_locus_tag=CNR27_12500
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2763520	2763789	-	WP_096299250.1	WP_096299250.1		helix-turn-helix domain-containing protein			CNR27_RS12500	270	89	
gene	pseudogene	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2763957	2764987	+							CNR27_RS12505	1031		pseudo;old_locus_tag=CNR27_12505
CDS	without_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2763957	2764987	+				IS3 family transposase			CNR27_RS12505	1031		pseudo
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2765726	2765884	-							CNR27_RS15360	159		
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2765726	2765884	-	WP_157745469.1	WP_157745469.1		hypothetical protein			CNR27_RS15360	159	52	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2765881	2766594	-							CNR27_RS12510	714		old_locus_tag=CNR27_12510
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2765881	2766594	-	WP_157745471.1	WP_157745471.1		hypothetical protein			CNR27_RS12510	714	237	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2766888	2767337	-							CNR27_RS15460	450		
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2766888	2767337	-	WP_179948181.1	WP_179948181.1		hypothetical protein			CNR27_RS15460	450	149	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2767476	2767991	-							CNR27_RS12520	516		old_locus_tag=CNR27_12520
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2767476	2767991	-	WP_096299254.1	WP_096299254.1		single-stranded DNA-binding protein			CNR27_RS12520	516	171	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2768169	2769167	+							CNR27_RS12525	999		old_locus_tag=CNR27_12525
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2768169	2769167	+	WP_096299256.1	WP_096299256.1		polyprenyl synthetase family protein			CNR27_RS12525	999	332	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2769183	2769410	-							CNR27_RS12530	228		old_locus_tag=CNR27_12530
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2769183	2769410	-	WP_157745474.1	WP_157745474.1		hypothetical protein			CNR27_RS12530	228	75	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2769532	2770995	-					murD		CNR27_RS12535	1464		old_locus_tag=CNR27_12535
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2769532	2770995	-	WP_096299260.1	WP_096299260.1		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD		CNR27_RS12535	1464	487	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2770976	2772478	-							CNR27_RS12540	1503		old_locus_tag=CNR27_12540
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2770976	2772478	-	WP_096299262.1	WP_096299262.1		hypothetical protein			CNR27_RS12540	1503	500	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2772475	2775066	-							CNR27_RS12545	2592		old_locus_tag=CNR27_12545
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2772475	2775066	-	WP_096299264.1	WP_096299264.1		bifunctional aspartate kinase/diaminopimelate decarboxylase			CNR27_RS12545	2592	863	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2775207	2776079	+							CNR27_RS12550	873		old_locus_tag=CNR27_12550
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2775207	2776079	+	WP_096299266.1	WP_096299266.1		PhzF family phenazine biosynthesis protein			CNR27_RS12550	873	290	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2776119	2776997	+							CNR27_RS12555	879		old_locus_tag=CNR27_12555
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2776119	2776997	+	WP_096299268.1	WP_096299268.1		PhzF family phenazine biosynthesis protein			CNR27_RS12555	879	292	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2777217	2777930	-							CNR27_RS12560	714		old_locus_tag=CNR27_12560
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2777217	2777930	-	WP_096299270.1	WP_096299270.1		alpha/beta hydrolase			CNR27_RS12560	714	237	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2778003	2778437	-							CNR27_RS12565	435		old_locus_tag=CNR27_12565
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2778003	2778437	-	WP_096299272.1	WP_096299272.1		OsmC family protein			CNR27_RS12565	435	144	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2778548	2778964	+							CNR27_RS12570	417		old_locus_tag=CNR27_12570
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2778548	2778964	+	WP_157745477.1	WP_157745477.1		DUF2784 domain-containing protein			CNR27_RS12570	417	138	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2779093	2779494	+							CNR27_RS12575	402		old_locus_tag=CNR27_12575
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2779093	2779494	+	WP_096299275.1	WP_096299275.1		HU family DNA-binding protein			CNR27_RS12575	402	133	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2779969	2780610	+							CNR27_RS12580	642		old_locus_tag=CNR27_12580
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2779969	2780610	+	WP_096299277.1	WP_096299277.1		tellurite resistance TerB family protein			CNR27_RS12580	642	213	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2780703	2781320	+							CNR27_RS12585	618		old_locus_tag=CNR27_12585
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2780703	2781320	+	WP_096299279.1	WP_096299279.1		M23 family metallopeptidase			CNR27_RS12585	618	205	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2781366	2781908	+							CNR27_RS12590	543		old_locus_tag=CNR27_12590
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2781366	2781908	+	WP_096299281.1	WP_096299281.1		hypothetical protein			CNR27_RS12590	543	180	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2781941	2782375	+							CNR27_RS12595	435		old_locus_tag=CNR27_12595
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2781941	2782375	+	WP_096299283.1	WP_096299283.1		hypothetical protein			CNR27_RS12595	435	144	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2782441	2782998	+							CNR27_RS12600	558		old_locus_tag=CNR27_12600
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2782441	2782998	+	WP_096299285.1	WP_096299285.1		DUF1439 domain-containing protein			CNR27_RS12600	558	185	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2782988	2783692	+							CNR27_RS12605	705		old_locus_tag=CNR27_12605
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2782988	2783692	+	WP_096299287.1	WP_096299287.1		hypothetical protein			CNR27_RS12605	705	234	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2784492	2785739	+							CNR27_RS12610	1248		old_locus_tag=CNR27_12610
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2784492	2785739	+	WP_096299289.1	WP_096299289.1		NAD-dependent epimerase/dehydratase family protein			CNR27_RS12610	1248	415	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2785736	2787334	+							CNR27_RS12615	1599		old_locus_tag=CNR27_12615
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2785736	2787334	+	WP_096299291.1	WP_096299291.1		cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB			CNR27_RS12615	1599	532	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2787388	2789181	+							CNR27_RS12620	1794		old_locus_tag=CNR27_12620
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2787388	2789181	+	WP_222843099.1	WP_222843099.1		glycosyltransferase family 2 protein			CNR27_RS12620	1794	597	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2789178	2790074	+							CNR27_RS12625	897		old_locus_tag=CNR27_12625
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	2789178	2790074	+	WP_096299295.1	WP_096299295.1		outer membrane beta-barrel protein			CNR27_RS12625	897	298	
