# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2203668	2204954	+	WP_144892673.1	WP_144892673.1		restriction endonuclease subunit S			FPZ22_RS10165	1287	428	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2204951	2208103	+							FPZ22_RS10170	3153		old_locus_tag=FPZ22_10170
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2204951	2208103	+	WP_144892675.1	WP_144892675.1		HsdR family type I site-specific deoxyribonuclease			FPZ22_RS10170	3153	1050	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2208090	2208857	+							FPZ22_RS10175	768		old_locus_tag=FPZ22_10175
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2208090	2208857	+	WP_144892677.1	WP_144892677.1		M48 family metallopeptidase			FPZ22_RS10175	768	255	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2208850	2209503	+							FPZ22_RS10180	654		old_locus_tag=FPZ22_10180
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2208850	2209503	+	WP_144892679.1	WP_144892679.1		DUF4433 domain-containing protein			FPZ22_RS10180	654	217	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2209500	2210624	+							FPZ22_RS10185	1125		old_locus_tag=FPZ22_10185
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2209500	2210624	+	WP_144892681.1	WP_144892681.1		macro domain-containing protein			FPZ22_RS10185	1125	374	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2210570	2212411	-					recQ		FPZ22_RS10190	1842		old_locus_tag=FPZ22_10190
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2210570	2212411	-	WP_144892683.1	WP_144892683.1		DNA helicase RecQ	recQ		FPZ22_RS10190	1842	613	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2212589	2213200	-							FPZ22_RS10195	612		old_locus_tag=FPZ22_10195
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2212589	2213200	-	WP_144892685.1	WP_144892685.1		DNA starvation/stationary phase protection protein			FPZ22_RS10195	612	203	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2213280	2217377	+					hrpA		FPZ22_RS10200	4098		old_locus_tag=FPZ22_10200
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2213280	2217377	+	WP_144892687.1	WP_144892687.1		ATP-dependent RNA helicase HrpA	hrpA		FPZ22_RS10200	4098	1365	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2217370	2217849	-							FPZ22_RS10205	480		old_locus_tag=FPZ22_10205
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2217370	2217849	-	WP_144892689.1	WP_144892689.1		hypothetical protein			FPZ22_RS10205	480	159	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2217993	2220077	+							FPZ22_RS10210	2085		old_locus_tag=FPZ22_10210
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2217993	2220077	+	WP_246121047.1	WP_246121047.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			FPZ22_RS10210	2085	694	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2220117	2221337	+							FPZ22_RS10215	1221		old_locus_tag=FPZ22_10215
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2220117	2221337	+	WP_246120690.1	WP_246120690.1		hypothetical protein			FPZ22_RS10215	1221	406	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2221324	2223438	-							FPZ22_RS10220	2115		old_locus_tag=FPZ22_10220
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2221324	2223438	-	WP_144892693.1	WP_144892693.1		glycosyltransferase			FPZ22_RS10220	2115	704	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2223625	2226010	+					mrcB		FPZ22_RS10225	2386		pseudo;old_locus_tag=FPZ22_10225
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2223625	2226010	+				penicillin-binding protein 1B	mrcB		FPZ22_RS10225	2386		pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2226065	2226553	+							FPZ22_RS10230	489		old_locus_tag=FPZ22_10230
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2226065	2226553	+	WP_144892695.1	WP_144892695.1		hypothetical protein			FPZ22_RS10230	489	162	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2226610	2228578	+							FPZ22_RS10235	1969		pseudo;old_locus_tag=FPZ22_10235
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2226610	2228578	+				ATP-dependent DNA helicase			FPZ22_RS10235	1969		pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2228630	2229340	+					tsaB		FPZ22_RS10240	711		old_locus_tag=FPZ22_10240
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2228630	2229340	+	WP_144894120.1	WP_144894120.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		FPZ22_RS10240	711	236	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2229344	2230132	-							FPZ22_RS10245	789		old_locus_tag=FPZ22_10245
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2229344	2230132	-	WP_246121066.1	WP_246121066.1		TonB family protein			FPZ22_RS10245	789	262	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2230242	2231201	-					gshB		FPZ22_RS10250	960		old_locus_tag=FPZ22_10250
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2230242	2231201	-	WP_144892699.1	WP_144892699.1		glutathione synthase	gshB		FPZ22_RS10250	960	319	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2231381	2231782	+					pilG		FPZ22_RS10255	402		old_locus_tag=FPZ22_10255
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2231381	2231782	+	WP_144892701.1	WP_144892701.1		twitching motility response regulator PilG	pilG		FPZ22_RS10255	402	133	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2231801	2232166	+							FPZ22_RS10260	366		old_locus_tag=FPZ22_10260
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2231801	2232166	+	WP_144892703.1	WP_144892703.1		response regulator			FPZ22_RS10260	366	121	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2232168	2232725	+							FPZ22_RS10265	558		old_locus_tag=FPZ22_10265
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2232168	2232725	+	WP_246121074.1	WP_246121074.1		chemotaxis protein CheW			FPZ22_RS10265	558	185	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2232756	2234777	+							FPZ22_RS10270	2022		old_locus_tag=FPZ22_10270
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2232756	2234777	+	WP_144892705.1	WP_144892705.1		methyl-accepting chemotaxis protein			FPZ22_RS10270	2022	673	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2234788	2241210	+							FPZ22_RS14105	6423		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2234788	2241210	+	WP_246120691.1	WP_246120691.1		Hpt domain-containing protein			FPZ22_RS14105	6423	2140	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2241200	2242666	+							FPZ22_RS10290	1467		old_locus_tag=FPZ22_10290
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2241200	2242666	+	WP_144892707.1	WP_144892707.1		hypothetical protein			FPZ22_RS10290	1467	488	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2242677	2243165	+							FPZ22_RS10295	489		old_locus_tag=FPZ22_10295
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2242677	2243165	+	WP_144892709.1	WP_144892709.1		chemotaxis protein CheW			FPZ22_RS10295	489	162	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2243181	2243918	-							FPZ22_RS10300	738		old_locus_tag=FPZ22_10300
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2243181	2243918	-	WP_144892711.1	WP_144892711.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			FPZ22_RS10300	738	245	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2243956	2245362	-					bioA		FPZ22_RS10305	1407		old_locus_tag=FPZ22_10305
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2243956	2245362	-	WP_144892712.1	WP_144892712.1		adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA		FPZ22_RS10305	1407	468	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2245401	2245955	+					nudE		FPZ22_RS10310	555		old_locus_tag=FPZ22_10310
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2245401	2245955	+	WP_144892714.1	WP_144892714.1		ADP compounds hydrolase NudE	nudE		FPZ22_RS10310	555	184	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2245942	2246748	+					cysQ		FPZ22_RS10315	807		old_locus_tag=FPZ22_10315
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2245942	2246748	+	WP_144892716.1	WP_144892716.1		3'(2'),5'-bisphosphate nucleotidase CysQ	cysQ		FPZ22_RS10315	807	268	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2246796	2247587	+					mazG		FPZ22_RS10320	792		old_locus_tag=FPZ22_10320
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2246796	2247587	+	WP_144894126.1	WP_144894126.1		nucleoside triphosphate pyrophosphohydrolase	mazG		FPZ22_RS10320	792	263	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2247625	2247927	+							FPZ22_RS10325	303		old_locus_tag=FPZ22_10325
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2247625	2247927	+	WP_144892718.1	WP_144892718.1		DUF962 domain-containing protein			FPZ22_RS10325	303	100	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2248000	2248713	+							FPZ22_RS10330	714		old_locus_tag=FPZ22_10330
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2248000	2248713	+	WP_144892720.1	WP_144892720.1		response regulator transcription factor			FPZ22_RS10330	714	237	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2248771	2250054	+							FPZ22_RS10335	1284		old_locus_tag=FPZ22_10335
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2248771	2250054	+	WP_210412663.1	WP_210412663.1		HAMP domain-containing histidine kinase			FPZ22_RS10335	1284	427	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2250100	2251596	+							FPZ22_RS10340	1497		old_locus_tag=FPZ22_10340
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2250100	2251596	+	WP_144892725.1	WP_144892725.1		efflux RND transporter periplasmic adaptor subunit			FPZ22_RS10340	1497	498	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2251593	2252297	+							FPZ22_RS10345	705		old_locus_tag=FPZ22_10345
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2251593	2252297	+	WP_144892727.1	WP_144892727.1		ABC transporter ATP-binding protein			FPZ22_RS10345	705	234	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2252294	2253529	+							FPZ22_RS10350	1236		old_locus_tag=FPZ22_10350
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2252294	2253529	+	WP_144892729.1	WP_144892729.1		ABC transporter permease			FPZ22_RS10350	1236	411	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2253729	2254109	+							FPZ22_RS10355	381		old_locus_tag=FPZ22_10355
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2253729	2254109	+	WP_144892731.1	WP_144892731.1		diacylglycerol kinase			FPZ22_RS10355	381	126	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2254156	2254902	+							FPZ22_RS10360	747		old_locus_tag=FPZ22_10360
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2254156	2254902	+	WP_144892733.1	WP_144892733.1		TerC family protein			FPZ22_RS10360	747	248	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2254910	2255842	+					lgt		FPZ22_RS10365	933		old_locus_tag=FPZ22_10365
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2254910	2255842	+	WP_144892735.1	WP_144892735.1		prolipoprotein diacylglyceryl transferase	lgt		FPZ22_RS10365	933	310	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2255914	2256708	+							FPZ22_RS10370	795		old_locus_tag=FPZ22_10370
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2255914	2256708	+	WP_144892737.1	WP_144892737.1		thymidylate synthase			FPZ22_RS10370	795	264	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2256711	2257226	+							FPZ22_RS10375	516		old_locus_tag=FPZ22_10375
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2256711	2257226	+	WP_144892739.1	WP_144892739.1		dihydrofolate reductase			FPZ22_RS10375	516	171	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2257252	2258076	-							FPZ22_RS10380	825		old_locus_tag=FPZ22_10380
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2257252	2258076	-	WP_144892741.1	WP_144892741.1		symmetrical bis(5'-nucleosyl)-tetraphosphatase			FPZ22_RS10380	825	274	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2258076	2258459	-					apaG		FPZ22_RS10385	384		old_locus_tag=FPZ22_10385
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2258076	2258459	-	WP_144892743.1	WP_144892743.1		Co2+/Mg2+ efflux protein ApaG	apaG		FPZ22_RS10385	384	127	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2258495	2259304	-					rsmA		FPZ22_RS10390	810		old_locus_tag=FPZ22_10390
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2258495	2259304	-	WP_144892745.1	WP_144892745.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		FPZ22_RS10390	810	269	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2259301	2260290	-					pdxA		FPZ22_RS10395	990		old_locus_tag=FPZ22_10395
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2259301	2260290	-	WP_144892747.1	WP_144892747.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		FPZ22_RS10395	990	329	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2260292	2261590	-							FPZ22_RS10400	1299		old_locus_tag=FPZ22_10400
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2260292	2261590	-	WP_144892749.1	WP_144892749.1		peptidylprolyl isomerase			FPZ22_RS10400	1299	432	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2261587	2264004	-					lptD		FPZ22_RS10405	2418		old_locus_tag=FPZ22_10405
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2261587	2264004	-	WP_246120692.1	WP_246120692.1		LPS-assembly protein LptD	lptD		FPZ22_RS10405	2418	805	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2264091	2265014	-							FPZ22_RS10410	924		old_locus_tag=FPZ22_10410
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2264091	2265014	-	WP_144894128.1	WP_144894128.1		histone deacetylase family protein			FPZ22_RS10410	924	307	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2265033	2265587	-							FPZ22_RS10415	555		old_locus_tag=FPZ22_10415
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2265033	2265587	-	WP_144892753.1	WP_144892753.1		cob(I)yrinic acid a,c-diamide adenosyltransferase			FPZ22_RS10415	555	184	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2265593	2266189	-							FPZ22_RS10420	597		old_locus_tag=FPZ22_10420
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2265593	2266189	-	WP_144892755.1	WP_144892755.1		hypothetical protein			FPZ22_RS10420	597	198	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2266269	2267489	+					ubiH		FPZ22_RS10425	1221		old_locus_tag=FPZ22_10425
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2266269	2267489	+	WP_144892757.1	WP_144892757.1		2-octaprenyl-6-methoxyphenyl hydroxylase	ubiH		FPZ22_RS10425	1221	406	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2267486	2268676	+							FPZ22_RS10430	1191		old_locus_tag=FPZ22_10430
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2267486	2268676	+	WP_144892759.1	WP_144892759.1		FAD-dependent oxidoreductase			FPZ22_RS10430	1191	396	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2268698	2269474	-							FPZ22_RS14110	777		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2268698	2269474	-	WP_246120693.1	WP_246120693.1		hypothetical protein			FPZ22_RS14110	777	258	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2269574	2270653	-					rlmM		FPZ22_RS10440	1080		old_locus_tag=FPZ22_10440
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2269574	2270653	-	WP_144892761.1	WP_144892761.1		23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	rlmM		FPZ22_RS10440	1080	359	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2270709	2271287	-							FPZ22_RS13675	579		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2270709	2271287	-	WP_168199031.1	WP_168199031.1		nucleoside deaminase			FPZ22_RS13675	579	192	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2271821	2273573	-							FPZ22_RS10450	1753		pseudo;old_locus_tag=FPZ22_10450
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2271821	2273573	-				glutamine--tRNA ligase/YqeY domain fusion protein			FPZ22_RS10450	1753		pseudo
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2273702	2274285	+					msrA		FPZ22_RS10455	584		partial;pseudo;old_locus_tag=FPZ22_10455
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2273702	2274285	+				peptide-methionine (S)-S-oxide reductase MsrA	msrA		FPZ22_RS10455	584		partial;pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2274391	2275347	-							FPZ22_RS10460	957		old_locus_tag=FPZ22_10460
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2274391	2275347	-	WP_144892765.1	WP_144892765.1		LysR substrate-binding domain-containing protein			FPZ22_RS10460	957	318	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2275377	2276975	-					ahpF		FPZ22_RS10465	1599		old_locus_tag=FPZ22_10465
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2275377	2276975	-	WP_144892767.1	WP_144892767.1		alkyl hydroperoxide reductase subunit F	ahpF		FPZ22_RS10465	1599	532	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2277218	2277778	-					ahpC		FPZ22_RS10470	561		old_locus_tag=FPZ22_10470
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2277218	2277778	-	WP_144892769.1	WP_144892769.1		alkyl hydroperoxide reductase subunit C	ahpC		FPZ22_RS10470	561	186	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2277893	2278762	+					prmC		FPZ22_RS10475	870		old_locus_tag=FPZ22_10475
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2277893	2278762	+	WP_144892771.1	WP_144892771.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		FPZ22_RS10475	870	289	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2278797	2279738	+					pip		FPZ22_RS10480	942		old_locus_tag=FPZ22_10480
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2278797	2279738	+	WP_144892773.1	WP_144892773.1		prolyl aminopeptidase	pip		FPZ22_RS10480	942	313	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2279761	2280327	-							FPZ22_RS10485	567		old_locus_tag=FPZ22_10485
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2279761	2280327	-	WP_144892775.1	WP_144892775.1		NUDIX hydrolase			FPZ22_RS10485	567	188	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2280337	2281290	-							FPZ22_RS10490	954		old_locus_tag=FPZ22_10490
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2280337	2281290	-	WP_144894132.1	WP_144894132.1		exodeoxyribonuclease IX			FPZ22_RS10490	954	317	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2281287	2281880	-							FPZ22_RS10495	594		old_locus_tag=FPZ22_10495
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2281287	2281880	-	WP_246121077.1	WP_246121077.1		nitroreductase			FPZ22_RS10495	594	197	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2281962	2284322	+							FPZ22_RS10500	2361		old_locus_tag=FPZ22_10500
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2281962	2284322	+	WP_144892779.1	WP_144892779.1		DUF1631 family protein			FPZ22_RS10500	2361	786	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2284408	2285502	+							FPZ22_RS10505	1095		old_locus_tag=FPZ22_10505
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2284408	2285502	+	WP_144892781.1	WP_144892781.1		NAD(P) transhydrogenase subunit alpha			FPZ22_RS10505	1095	364	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2285512	2285997	-							FPZ22_RS10510	486		old_locus_tag=FPZ22_10510
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2285512	2285997	-	WP_144892783.1	WP_144892783.1		DUF3106 domain-containing protein			FPZ22_RS10510	486	161	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2286003	2286389	-							FPZ22_RS10515	387		old_locus_tag=FPZ22_10515
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2286003	2286389	-	WP_144892785.1	WP_144892785.1		hypothetical protein			FPZ22_RS10515	387	128	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2286386	2286922	-							FPZ22_RS10520	537		old_locus_tag=FPZ22_10520
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2286386	2286922	-	WP_144892787.1	WP_144892787.1		RNA polymerase sigma factor			FPZ22_RS10520	537	178	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2287127	2287435	+							FPZ22_RS10525	309		old_locus_tag=FPZ22_10525
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2287127	2287435	+	WP_144892789.1	WP_144892789.1		NAD(P) transhydrogenase subunit alpha			FPZ22_RS10525	309	102	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2287432	2288829	+							FPZ22_RS10530	1398		old_locus_tag=FPZ22_10530
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2287432	2288829	+	WP_144892791.1	WP_144892791.1		NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta			FPZ22_RS10530	1398	465	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2288941	2290029	+							FPZ22_RS10535	1089		old_locus_tag=FPZ22_10535
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2288941	2290029	+	WP_144892793.1	WP_144892793.1		histidine kinase			FPZ22_RS10535	1089	362	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2290026	2290766	+							FPZ22_RS10540	741		old_locus_tag=FPZ22_10540
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	2290026	2290766	+	WP_168198984.1	WP_168198984.1		LytTR family DNA-binding domain-containing protein			FPZ22_RS10540	741	246	
